Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU20,OUT046,2017.3233616703874
FDD53,OUT013,839.8727768308819
FDW15,OUT045,2363.15904871282
NCT53,OUT045,2480.4078485187965
NCG55,OUT027,3249.8624887439846
FDD48,OUT035,2014.9718105679124
FDG47,OUT049,4177.074326431142
FDI21,OUT017,1248.9867024663215
FDT27,OUT017,3784.1090710076223
DRO35,OUT013,1918.9381056608452
FDD33,OUT017,3711.17397569854
FDC04,OUT035,3916.3776460187773
FDY34,OUT013,2689.7737492661927
DRJ49,OUT049,2136.7099716524267
FDE05,OUT049,2439.226415602851
FDU31,OUT017,3565.0094952826366
NCN19,OUT027,4356.951081168608
FDK56,OUT027,4301.5651726108945
FDK58,OUT017,1821.0109160808202
NCJ42,OUT035,1815.4309180054747
FDZ34,OUT027,4417.858840761456
FDA52,OUT018,2519.6790679543174
NCR29,OUT013,1002.4278517420234
FDT48,OUT035,3277.376779972156
DRJ51,OUT019,1642.1929578533632
NCS54,OUT046,2779.2131869500076
FDV01,OUT035,2629.332588382939
DRG51,OUT027,4002.9829932449247
NCG42,OUT013,2124.218583565477
FDA51,OUT049,1987.4227188580048
FDV19,OUT010,712.4135695824515
NCT18,OUT045,2781.1360263756837
NCS41,OUT045,2803.056147849698
FDO03,OUT046,3580.649610437031
FDL12,OUT010,-780.1590845978953
FDY37,OUT010,470.2860816197425
FDI58,OUT049,1670.3350841984047
FDT28,OUT018,2113.628424715124
NCC42,OUT010,316.82201500482824
FDO01,OUT017,2249.0873882631627
FDJ02,OUT013,2425.5733578652707
FDQ04,OUT018,516.1819419946812
DRL47,OUT013,2041.9727519290143
FDZ32,OUT035,1930.232184528507
FDC35,OUT035,3371.8673994982537
FDX14,OUT045,1188.1821883329667
FDZ35,OUT013,1787.7381308811846
FDL14,OUT013,2560.51532478279
FDO04,OUT049,1077.869842756969
DRK11,OUT017,2474.202248551588
FDB44,OUT018,3030.4900843272276
FDZ50,OUT049,3038.5064311086994
FDI12,OUT027,2930.1045814216977
FDU43,OUT017,3815.332947093613
FDD58,OUT010,-252.32939177560343
FDB27,OUT017,3163.313227246271
FDB04,OUT018,1220.8316346652514
NCO17,OUT013,1927.4892888221632
FDL12,OUT017,1157.614019535092
DRJ13,OUT049,2625.069969694788
FDD57,OUT045,1554.779062216161
FDW19,OUT035,2005.5158454315322
DRD27,OUT018,1357.0324737208066
FDH27,OUT027,3746.8033832685123
NCW30,OUT027,5420.8746192661
FDR40,OUT018,1133.248223268714
FDG05,OUT013,2540.278262559361
NCY41,OUT019,-1206.8381519711388
FDI38,OUT018,3003.2184009964376
FDR20,OUT046,838.6860620027944
FDE09,OUT017,1894.3954179921466
FDN50,OUT019,-253.94389399021316
DRF27,OUT045,2347.362400667168
DRF51,OUT013,712.7704942007464
NCO02,OUT019,-748.7572206839061
FDB51,OUT027,2512.035690877925
FDJ50,OUT013,998.8341830559929
FDN52,OUT013,1488.200886251359
FDX14,OUT013,1337.1666029197122
FDT27,OUT019,1834.413590332275
FDV10,OUT013,841.2178261726731
FDU33,OUT046,852.122592066497
FDU58,OUT046,2957.243070502986
NCP42,OUT027,4461.742454930944
FDL51,OUT027,4802.488022043594
DRH15,OUT027,2219.813407209097
FDU16,OUT017,1560.8534833146286
FDW15,OUT017,2528.6165797756576
FDQ44,OUT045,1921.121335815848
NCI06,OUT027,4238.745794878588
DRK23,OUT019,2017.7092050238125
FDC28,OUT035,1917.7998811551736
NCY17,OUT019,-1047.7935125298554
NCV05,OUT018,2164.677301584728
FDM34,OUT019,255.26765934462173
DRD60,OUT027,4284.669169214485
FDT38,OUT046,1438.5876245381924
FDQ57,OUT018,2039.8524026298219
FDE59,OUT027,2120.8651274493723
NCM43,OUT046,2573.8929453963515
DRI51,OUT049,2778.0360261316287
NCG30,OUT017,2077.4626112999977
NCK54,OUT035,1916.2412916560343
FDQ16,OUT019,-67.11536594811082
FDI36,OUT013,3155.8516277183667
FDX16,OUT027,3785.8888536145087
FDA34,OUT046,2747.125255831073
FDJ48,OUT018,3567.7100894024334
FDU47,OUT035,2378.4528839253758
FDS39,OUT046,2290.764540839698
FDD11,OUT046,3879.869491224655
FDM16,OUT027,2723.679487392695
FDU56,OUT018,2585.8149383473974
FDQ32,OUT017,2126.9014576420336
DRK35,OUT013,764.8983004524916
FDA58,OUT049,3709.945648993816
DRG48,OUT019,431.77350813490455
FDT59,OUT010,1737.8579548958792
FDQ31,OUT019,-334.77329448153637
FDS51,OUT018,842.7712622209647
FDW32,OUT027,2917.1343539021827
FDI15,OUT027,5486.079812568713
NCV30,OUT017,1163.8834003964735
DRG25,OUT049,3028.628313281949
FDT02,OUT013,690.3139292872871
FDO33,OUT027,3270.5416366287404
FDP38,OUT035,1079.9275125283189
FDZ45,OUT035,3238.0750435339232
NCA54,OUT027,4238.889229691391
FDU33,OUT017,963.4296282782082
FDN58,OUT017,3765.999793708605
FDI05,OUT045,1246.3680625535462
FDM57,OUT019,-446.94913316344923
NCS42,OUT027,2888.8710351566033
FDB57,OUT045,3443.5159350212766
FDC03,OUT045,3047.452711443855
FDZ58,OUT013,1995.3133425082492
NCK29,OUT045,1871.7244628300896
NCR53,OUT045,3383.133638881368
FDE26,OUT027,3744.2571703126546
FDU52,OUT049,2549.8778557349247
FDE41,OUT027,2854.857715339447
FDU38,OUT018,2714.544363891861
FDA52,OUT017,2900.731286443105
FDW46,OUT046,1173.1501618859188
DRI59,OUT035,3619.3109823320146
FDT38,OUT035,1569.5722654467797
FDL33,OUT018,2798.912090902889
FDQ01,OUT027,5348.777844160387
FDJ08,OUT046,2981.867978718687
FDQ47,OUT049,817.1863750404887
NCZ18,OUT013,3871.741845592579
FDE29,OUT017,1140.3855179055497
FDF10,OUT027,3763.33825249687
FDC48,OUT049,1518.9911633694587
FDY58,OUT013,3606.4830267336974
NCX30,OUT010,1992.0913403642094
FDV11,OUT013,2848.4936038935157
FDT46,OUT046,892.2062196207969
DRD01,OUT019,-861.4501619662357
FDQ11,OUT013,4034.8855651822964
NCM41,OUT017,1611.5902365745376
NCC55,OUT013,695.7362821405769
FDG45,OUT027,4712.295237762023
NCQ54,OUT049,2733.865884975916
FDM34,OUT045,2025.1910288673203
FDD17,OUT019,1828.402175685193
FDN38,OUT027,5332.059860626264
FDB53,OUT018,2075.4266229842115
NCL06,OUT035,4164.405769198016
NCV18,OUT019,-528.0844886310758
FDX25,OUT013,2897.2970272644866
FDB39,OUT046,989.6746735954466
FDC33,OUT049,3214.79706026481
NCO14,OUT018,544.2277781178946
FDA58,OUT027,5078.721493795246
NCQ02,OUT017,3006.7501230215803
NCR53,OUT017,3576.613669085948
FDN52,OUT046,1489.5100813023537
FDG26,OUT046,3970.8892163591163
FDE23,OUT027,2307.8817060513657
DRI37,OUT013,1045.4810622962527
DRH37,OUT018,2348.671209964446
FDO01,OUT035,2261.18067824429
FDK45,OUT049,1965.065454727323
FDP23,OUT049,3496.8802915422048
FDM33,OUT035,3555.003785580417
FDD36,OUT017,2054.5286843919803
FDL56,OUT017,1515.8244804359697
FDT27,OUT010,1826.1979103340855
FDG52,OUT017,917.2942262181958
NCL42,OUT035,3896.0735883503576
DRJ24,OUT046,2882.6882697218043
FDV38,OUT046,941.6994441360421
FDT35,OUT045,2638.9797323010216
FDY51,OUT045,3339.6695661308477
FDC37,OUT017,1848.808471154688
NCP43,OUT013,2876.1894435810486
FDO33,OUT045,1755.7428320069243
FDW04,OUT018,1863.2443692050274
NCC31,OUT046,2437.8878284114166
FDK22,OUT049,3484.889771655984
FDJ50,OUT017,1087.928522471052
FDV13,OUT017,1631.502456940631
DRL60,OUT017,2507.3623125772024
FDW03,OUT017,1859.5143156099925
FDY27,OUT035,2931.9305164221714
FDB39,OUT027,2404.3977833482745
FDU59,OUT045,2495.86485094425
FDZ57,OUT049,2226.415629142514
FDO21,OUT049,3659.7786076663033
FDS43,OUT018,2684.244952982559
FDU28,OUT010,1112.1719907180614
FDC51,OUT010,137.88829452417735
FDW16,OUT010,-287.8328215224501
FDP32,OUT010,117.17665791362265
FDB60,OUT019,1217.0905272654559
NCQ30,OUT046,1926.2968966431542
FDD26,OUT049,3051.2930971677374
FDI44,OUT045,1234.3804457841948
DRH23,OUT046,939.2172605338424
FDO44,OUT046,1767.70802468367
FDG04,OUT046,2954.508587890084
FDM32,OUT027,2943.791065634099
FDM09,OUT013,2753.410930732726
FDZ47,OUT013,1686.3908533596364
FDM40,OUT027,3676.337068440269
FDY48,OUT017,1783.8949240948182
NCM30,OUT045,706.5120217347668
FDX36,OUT010,1649.2548805751821
DRF03,OUT017,829.5247593590578
FDN51,OUT049,4164.342831954269
FDM57,OUT049,1558.8282594461166
FDB35,OUT049,1702.1563898002173
FDY13,OUT027,2755.360664888477
FDA37,OUT017,2174.2639740073
NCX53,OUT017,2349.20229272533
FDD59,OUT018,1120.1513993656358
FDX10,OUT019,-1163.2363549783522
FDC03,OUT018,2836.3232089296916
FDW43,OUT035,3713.787090572019
FDW10,OUT046,2762.7566138270345
FDY14,OUT027,5488.818058219294
FDV43,OUT045,771.5847365660723
FDO40,OUT013,2441.681699450838
FDP46,OUT027,2919.3003694069903
NCE43,OUT019,756.1673690947531
FDD05,OUT035,2106.114087617775
FDJ60,OUT010,784.0736612433933
DRE27,OUT018,1278.810227411353
FDO11,OUT035,4075.2096435544936
DRG11,OUT027,3144.1442752963308
FDK33,OUT010,1500.7476729459086
DRM23,OUT045,2577.6962871466644
FDJ02,OUT027,3806.08295755869
NCZ05,OUT045,1624.302183714573
NCL30,OUT013,2045.2433035101938
FDZ19,OUT018,2473.9580359214933
FDM45,OUT049,2087.245225885943
FDO36,OUT046,2799.226128899791
NCK31,OUT045,842.9923050161553
DRJ37,OUT045,2347.985092874163
FDP24,OUT018,1677.963943460748
FDF46,OUT013,1892.9703545485286
FDX46,OUT019,-798.247526765866
NCL18,OUT045,2918.73482557655
FDJ26,OUT013,3387.5855051388444
FDJ07,OUT045,1812.701846331273
FDY15,OUT013,2515.350030603283
DRG01,OUT045,1187.5493793649398
FDF58,OUT045,1074.6162843943848
FDZ14,OUT019,143.2478687265127
FDP31,OUT049,1252.3515432123268
FDH45,OUT013,863.8431179635465
FDA09,OUT010,912.5406375026477
FDW31,OUT035,3291.0163789467715
FDA57,OUT046,778.4279239694828
NCE55,OUT035,2860.0824260807876
FDC17,OUT019,1465.1568228808078
FDC59,OUT013,1202.728257666397
FDA22,OUT013,2675.7528975657947
FDK52,OUT035,3626.4828684974004
NCM26,OUT046,2402.490591454027
NCT53,OUT035,2736.5333030530714
FDW45,OUT018,2117.0786446772345
NCI18,OUT035,3585.706939703858
FDE38,OUT018,2337.1126832882296
FDF08,OUT019,-347.7828634470857
FDY58,OUT010,1704.564491907091
FDF58,OUT019,-752.8867263861703
FDX39,OUT017,3423.927237219216
FDB44,OUT049,3398.092785157079
FDF28,OUT013,2124.8881633554997
FDE39,OUT013,1947.314819571311
FDT37,OUT018,3645.8377136094764
FDZ45,OUT017,3212.538252500771
FDO40,OUT035,2554.743569801971
FDM57,OUT027,2894.854948462159
DRG36,OUT017,2774.183887601654
FDY36,OUT010,-621.7344172839582
DRL60,OUT027,3828.348667868229
FDS25,OUT019,-51.64961608504427
DRF49,OUT027,3225.4769187096435
FDP16,OUT045,3750.463247382888
FDS60,OUT049,2964.8100438190395
FDU15,OUT027,2194.228606917796
FDK43,OUT046,2052.5396890012203
FDN25,OUT046,1072.7947615744629
FDE53,OUT049,1838.2564511474397
FDB22,OUT013,2487.4939421322883
FDE39,OUT017,2046.753959111551
FDX35,OUT035,3704.465925637432
NCG54,OUT049,2743.4996833090304
FDH27,OUT035,2474.9038218457595
NCK42,OUT013,3372.5969506868473
FDS25,OUT049,1904.9550013178068
FDI10,OUT018,2485.9207296412596
FDU35,OUT035,1772.2462354207294
FDI04,OUT017,3259.028504398076
DRK23,OUT035,4012.7334958976785
FDB53,OUT019,438.80132539005024
FDY02,OUT049,4177.708764326769
FDM60,OUT035,940.5889607419629
NCJ31,OUT010,1750.8971097606027
DRP35,OUT017,2113.725580591964
NCQ30,OUT018,1699.6915005683913
DRL11,OUT010,614.5402335858063
FDU01,OUT013,2962.7072675212667
FDR39,OUT035,2976.5530666413156
FDO08,OUT046,2658.170228514814
FDC02,OUT045,3973.083181042112
NCZ29,OUT035,2166.5415622368955
FDF29,OUT010,284.696574940353
FDZ23,OUT017,3087.6217365730936
NCU53,OUT018,2305.8549832510635
NCW30,OUT013,4004.8244652704966
NCM26,OUT027,3855.7411533284944
FDV50,OUT027,3375.5572531166526
FDW15,OUT049,2487.0620650412325
FDI35,OUT027,4298.0655454175085
FDO11,OUT017,4009.787888696705
FDN48,OUT046,1538.499682834948
NCA17,OUT049,2446.6867832886387
NCN54,OUT013,1362.1473182887141
FDP22,OUT013,954.8208593321802
NCB54,OUT035,2154.1751657640075
FDD08,OUT045,676.7974987941931
DRM48,OUT010,-1228.5931204958558
FDG41,OUT027,3256.9137266855355
FDE44,OUT027,2277.5576685043156
FDE26,OUT035,2441.2193179129404
NCS38,OUT013,1840.189724082171
NCJ54,OUT018,3281.550600016535
FDI40,OUT019,-228.6657434045669
FDN45,OUT018,3211.7707160054074
FDU43,OUT046,3749.8900921333684
FDI04,OUT010,1254.6029950734774
NCC07,OUT018,1444.6391916646226
NCC07,OUT019,-156.22597107912776
NCD18,OUT045,3466.7707542404673
FDU55,OUT035,4142.56361676827
FDX59,OUT035,835.2720506387611
FDR52,OUT049,3137.131347937899
NCP17,OUT013,1093.6601495723366
FDQ32,OUT045,1962.931172262904
NCT17,OUT049,3024.8212746339277
FDO10,OUT049,1175.1450898542384
FDE32,OUT049,810.5954917703343
FDN44,OUT045,2454.0087931441503
FDH02,OUT035,1668.3517546829787
FDK60,OUT013,1684.2123161824852
FDS24,OUT019,-378.84456243124373
FDL03,OUT010,1263.1324028061385
FDB46,OUT027,4767.5198190334095
FDO48,OUT049,3618.0834312502734
FDZ39,OUT049,1855.2888712812078
FDT02,OUT027,2118.763938112301
FDC50,OUT013,1586.8850680850655
FDP39,OUT035,1076.5521710630624
DRG15,OUT018,744.5945816467281
FDP10,OUT018,1432.9274875601818
FDF53,OUT027,4315.894645097499
FDN34,OUT045,2655.8991026494773
FDK02,OUT045,1878.3623996331212
FDC23,OUT045,2725.2991780450734
FDJ10,OUT019,389.3743895018067
FDE53,OUT035,1909.7167327932914
FDR25,OUT035,4272.888433592102
FDW50,OUT046,2614.581092536356
FDS09,OUT049,1066.9208566642203
FDW49,OUT010,910.6570798873857
FDU51,OUT046,2836.3263599822003
FDF28,OUT018,1822.5993309072533
NCY30,OUT018,2546.3851129414784
FDD44,OUT045,3964.657491815791
FDX09,OUT017,2898.3958158716373
NCF30,OUT013,2028.7322663642956
FDZ50,OUT019,1071.2424638915431
FDW37,OUT013,1509.019799234498
FDD11,OUT049,4026.7252176302954
DRH39,OUT018,971.3996048287453
FDA36,OUT049,3013.0444203552643
NCG43,OUT049,1596.8017167808646
FDF02,OUT035,1836.3973250246274
FDP57,OUT027,3096.3396569611073
NCE42,OUT017,3681.566705333682
NCR38,OUT027,5296.007754713323
FDP03,OUT019,185.10015787468706
FDO51,OUT035,973.2597338889916
NCQ42,OUT046,2041.6337779661087
NCM41,OUT046,1486.8621860314327
FDH48,OUT027,2831.3236802263946
DRF60,OUT046,3625.1988317596188
FDJ27,OUT035,1832.494114567777
FDQ14,OUT013,2442.591454168812
FDN27,OUT017,2028.480521919064
NCQ02,OUT046,2933.8288035893547
FDJ33,OUT049,2157.0798816011584
FDP07,OUT027,4472.6032046904775
DRE01,OUT049,3789.7199935984886
FDU36,OUT045,1581.3967479552844
FDL28,OUT017,3676.9102878153867
NCX53,OUT046,2230.3841541251786
FDZ39,OUT013,1794.436682376721
NCP42,OUT013,3081.255181426216
FDJ14,OUT035,1541.5037215603822
FDK04,OUT049,1082.8229954057988
NCC19,OUT017,3104.7998387311486
FDS09,OUT018,703.741643963227
FDZ02,OUT046,1685.6712721205113
FDD35,OUT018,1691.3891239508825
NCY42,OUT017,2386.8632771626453
FDB05,OUT045,3757.64888323268
FDF20,OUT035,3215.1974994140564
NCO41,OUT018,1326.7882098624586
FDC40,OUT027,2804.691826007069
FDV58,OUT045,3006.4373215616793
FDZ57,OUT045,2063.2952279756787
DRM35,OUT046,2787.790163421692
DRN36,OUT018,1269.8716886752873
FDQ13,OUT046,1423.1621686892613
DRO35,OUT010,-16.258599281995203
NCD43,OUT035,1833.2345083673986
FDA51,OUT018,1600.4748129318114
NCX17,OUT027,4994.766887613671
NCZ17,OUT049,811.2816905637642
FDR11,OUT027,3975.7917280194656
FDW34,OUT049,3872.0176198401655
FDN50,OUT017,1684.7006154464857
FDS09,OUT046,942.2687394918555
FDS48,OUT018,2137.0374921792404
FDL44,OUT049,2697.713822787791
DRF48,OUT018,2627.824648946066
FDA14,OUT018,2087.219700860275
NCD30,OUT049,1672.883533842121
FDI16,OUT017,1050.6053340567541
NCG06,OUT035,4114.168968615069
DRZ24,OUT035,2042.0593971692515
NCS17,OUT045,1474.688528973335
FDB37,OUT045,3711.9965434134765
FDE10,OUT035,2259.6822256476466
FDC57,OUT045,2993.57790786321
FDM12,OUT018,2729.444228964944
FDE24,OUT049,2347.2218775678293
FDW22,OUT045,3390.8174821316475
DRD01,OUT027,2400.3226582304837
NCZ18,OUT027,5280.588774817692
FDN49,OUT045,736.8759957491767
FDR22,OUT035,2039.9213480201613
FDV08,OUT019,-980.82557115804
FDY39,OUT046,2949.5382425752528
FDV36,OUT049,2140.141855742053
FDO60,OUT045,773.9976022439546
FDU04,OUT027,3399.743344327637
FDR20,OUT027,2320.120391808315
FDW19,OUT019,-7.741409918826548
FDU40,OUT049,3159.727723486796
FDK15,OUT045,1546.355185058218
DRF15,OUT035,2541.315811049544
FDQ25,OUT017,2889.591537512264
FDI48,OUT019,-893.2392548544371
FDS49,OUT046,1291.0518875872474
FDV22,OUT046,2556.3836921120624
NCV42,OUT046,1765.2075682365328
FDX26,OUT046,2884.5383765654283
FDI33,OUT018,1236.6767867462922
FDZ14,OUT049,2107.709826638406
FDG10,OUT013,1097.8949814616963
FDM38,OUT018,680.1147471734866
FDG26,OUT027,5391.541476393381
FDH46,OUT035,1861.1292189624357
FDN13,OUT018,1359.635545649705
FDU57,OUT035,2565.751922364391
NCI06,OUT046,2803.2972732298617
FDM38,OUT045,912.0009780431378
NCG42,OUT010,160.88243613277587
FDL39,OUT045,2818.0229580149735
FDT31,OUT019,1157.9155867012082
FDV59,OUT013,3413.672732802587
FDB49,OUT035,1846.0646530467577
FDD58,OUT049,1776.19875658917
DRN59,OUT046,791.8537858933353
FDX48,OUT049,2594.2164360852794
FDQ11,OUT049,4079.395882512466
FDY12,OUT049,1057.3257170492805
FDQ11,OUT045,3934.7522480017965
DRI11,OUT017,1973.8806105985702
FDY32,OUT027,3995.8220536354343
FDS51,OUT045,1005.0202939199121
FDR19,OUT010,425.15375558049107
DRB13,OUT018,2734.000803176157
FDS21,OUT035,1292.71065275599
FDQ40,OUT045,2766.0314707202897
NCE55,OUT013,2747.0492911832657
FDX43,OUT027,4013.9190723109787
FDS12,OUT049,2105.919525500425
DRK01,OUT027,2970.4489841060317
FDN25,OUT017,1129.3980535952173
FDB60,OUT046,3064.743130244885
FDQ13,OUT017,1521.309252867251
DRK13,OUT045,2986.821894347575
DRF25,OUT018,409.37588364886295
NCD42,OUT019,-1141.8080939042106
FDW25,OUT045,1366.6600653578198
NCV29,OUT027,4229.604175254934
NCK42,OUT035,3461.963654316125
DRJ13,OUT027,3915.169437194689
DRD15,OUT017,3693.1060454470835
FDM27,OUT045,2428.3078754349326
FDZ50,OUT018,2669.397198258576
FDC04,OUT046,3760.2191919181964
FDF50,OUT049,3158.4104020350596
FDP15,OUT045,3899.557951606139
FDK46,OUT035,4139.056042140663
FDZ56,OUT018,2419.926867177397
FDY60,OUT049,2440.7794135104205
FDB10,OUT035,3806.9542203091255
FDR57,OUT045,2453.7348297940907
FDU58,OUT049,3078.9401909646303
FDH02,OUT046,1519.5973253298534
FDP48,OUT013,2955.0536093337782
FDI46,OUT035,4032.400296469021
FDW56,OUT013,3066.452112540041
NCM19,OUT010,-23.393489083400482
FDS50,OUT027,4865.573235755693
FDK24,OUT013,832.7305483522116
FDO36,OUT017,2937.2485836097558
FDK45,OUT027,3301.0189067709744
NCL05,OUT045,735.3480218092782
FDL32,OUT018,1602.3162915390435
FDA28,OUT049,2179.355123297187
FDY36,OUT018,1025.6353949375543
FDP32,OUT018,1770.3215021945293
FDL50,OUT046,2027.947679133193
DRC24,OUT049,2505.7415386880825
NCS18,OUT017,1829.5673641746614
FDD16,OUT017,1398.0922888596924
NCV18,OUT013,1421.4204359707462
FDX07,OUT046,2910.1838639860343
NCZ05,OUT027,3109.379000564818
NCI31,OUT013,714.5353134165946
FDK14,OUT049,1490.5989554968673
NCR06,OUT045,721.8188068242337
NCF54,OUT049,2816.228224880076
DRG23,OUT010,465.3172559227397
FDD53,OUT046,811.2817235555021
NCM31,OUT027,3623.433242386513
FDT16,OUT017,4178.010728448036
FDR40,OUT035,1529.3700722660303
DRG25,OUT017,2982.8051186852176
FDT10,OUT035,1250.1883740352905
FDY32,OUT013,2615.22737432138
FDN50,OUT035,1735.3820473241597
FDZ35,OUT019,-110.06793111603406
NCP54,OUT045,1885.3637260950659
NCD07,OUT035,1907.6880069563013
FDS02,OUT018,2834.0503915948802
DRN59,OUT018,575.4831221971467
DRB24,OUT013,2489.3791953157865
FDP37,OUT027,3449.515948013723
DRB01,OUT018,2680.8821244094233
FDR47,OUT046,3048.5659721698535
NCM31,OUT010,332.8813440430861
NCF06,OUT027,5408.154758371383
NCV17,OUT027,3483.825598018362
FDS10,OUT049,2916.396573484303
FDN52,OUT035,1624.9401875469619
FDZ48,OUT013,1878.3161687508787
FDJ48,OUT049,3944.2253463475477
DRB13,OUT027,4434.356506233675
FDV59,OUT017,3476.0040796576213
FDL32,OUT035,1982.2542070809125
FDZ12,OUT035,2395.2800152204313
NCR06,OUT027,2186.111510824241
FDP51,OUT017,2075.2865781893183
FDY22,OUT013,2329.129979447657
FDZ38,OUT049,2815.0712458460184
NCO54,OUT035,1109.770104951647
FDR23,OUT035,2896.980014487774
FDM38,OUT049,1104.0363628334567
FDS25,OUT013,1893.0414793835512
FDZ22,OUT013,1451.1307915882371
FDZ20,OUT019,2079.977509161531
FDD45,OUT010,-345.1552109703209
FDN03,OUT049,4011.6081076333226
NCW30,OUT046,3969.1329906141746
FDY24,OUT027,2428.624454828615
FDJ26,OUT019,1463.610245318342
FDM15,OUT049,2561.082422674419
NCW54,OUT027,2390.4285124668704
FDA23,OUT045,1598.401249937253
FDA39,OUT019,-1038.1028490140047
FDZ12,OUT017,2382.976671529257
NCB42,OUT046,1858.358008976001
FDL16,OUT046,829.356234289321
FDO24,OUT019,714.0839950421188
NCP42,OUT046,3007.0639899738844
FDR19,OUT018,2101.44926114369
DRL01,OUT045,3576.597869395273
FDV37,OUT046,3144.387335547561
FDI41,OUT010,500.35079233531667
FDF58,OUT049,1201.4813383073501
NCF43,OUT018,1957.0036726246885
FDN02,OUT049,3316.4176759869265
NCP41,OUT035,1895.1237674144436
NCY17,OUT027,2182.4952306015653
FDL58,OUT027,5551.96916360734
NCA30,OUT027,4321.373051192405
FDE46,OUT018,2147.7836656126374
FDY38,OUT035,3760.8155965050887
NCH29,OUT027,2984.508879017969
FDO20,OUT045,3873.885633474267
FDP44,OUT018,1464.8944361621939
FDM02,OUT027,2951.644705213943
FDJ14,OUT027,2804.606259670264
FDH04,OUT010,-326.70699406997915
DRK23,OUT046,3883.2302742961992
NCW05,OUT046,1694.975599815434
FDF12,OUT049,2430.755988832097
FDL51,OUT019,1497.6259443147646
FDN03,OUT018,3654.4081412146784
DRJ37,OUT049,2468.9320593069688
FDM12,OUT019,1136.9914565454615
FDA16,OUT045,3380.398423779967
NCB07,OUT017,3148.1347433654914
NCI17,OUT019,-346.8081819041213
FDR51,OUT046,2364.9834880622916
FDJ55,OUT045,3493.1774111427644
NCZ17,OUT013,737.1631083962627
FDU25,OUT013,1090.2451005721077
NCG18,OUT045,1626.4718272450414
DRM11,OUT017,4083.5004218274166
FDH16,OUT035,1670.720675454844
FDZ04,OUT018,821.7914882108994
NCX53,OUT035,2397.207216383777
FDX38,OUT027,2345.7875434627567
FDX09,OUT046,2788.4625865267117
NCW05,OUT018,1448.9669406834082
NCS41,OUT017,2965.495879886713
FDI26,OUT046,2802.5197942974733
NCZ41,OUT027,3411.727151729772
NCK06,OUT046,1964.277891798619
FDX23,OUT027,3030.539713283576
NCA42,OUT046,2455.0955507351678
FDC20,OUT049,1078.0409407858572
DRC49,OUT018,2007.2953424173775
FDX01,OUT013,1947.8845785168833
FDC08,OUT045,3479.9316018713553
FDC02,OUT017,4101.487052752518
FDK10,OUT045,2799.1948143479744
DRC24,OUT013,2459.701509177281
FDW16,OUT019,-273.10269920428414
NCU06,OUT018,3265.0354468586033
DRA59,OUT045,2832.2328254593763
FDR24,OUT019,-319.9969574283341
DRL35,OUT018,524.6424931974645
FDA49,OUT013,1492.8664390880867
NCC55,OUT046,655.578659463441
DRD24,OUT019,417.9802264168818
NCE55,OUT049,2821.1136313124985
FDT33,OUT045,2646.281358572066
NCT53,OUT013,2598.3056091577287
FDS26,OUT046,4009.9602268820854
FDL22,OUT018,1265.333909953014
FDP44,OUT017,1853.2919031422407
FDC52,OUT018,2164.3862026421752
FDI53,OUT010,653.4748366001121
FDZ23,OUT046,2979.1729075767357
NCT18,OUT013,2887.1499268935872
FDR13,OUT046,1946.2969819122327
FDB09,OUT010,148.9657268548617
FDZ60,OUT013,1804.1678165001736
FDB11,OUT046,3507.350782652828
FDC10,OUT018,1718.8531194131247
FDW56,OUT035,3183.9530589688375
FDK14,OUT027,2835.12545174716
DRE27,OUT027,2972.232549785116
FDA38,OUT017,3847.8864159839304
FDT11,OUT045,2954.8733011022546
FDP15,OUT035,4095.0026282731046
FDV27,OUT035,1661.4977547028827
FDS36,OUT027,3244.665066054523
FDY40,OUT027,2328.3023617385634
NCF19,OUT049,996.6705303502413
FDF53,OUT045,2835.1678411783373
FDS14,OUT027,3905.1286066398884
FDE56,OUT046,1123.9871624268312
FDZ19,OUT035,2933.8231290954004
FDZ46,OUT013,1856.8471913235057
FDR16,OUT046,3334.105285241075
FDG29,OUT018,523.2776471121945
NCE30,OUT017,3396.5592985476874
FDZ40,OUT046,957.3533699063685
FDG58,OUT018,2229.8059283729153
DRH03,OUT013,1592.040956660527
FDZ47,OUT045,1595.102806051524
FDV04,OUT018,2252.7861402844637
FDZ10,OUT018,1774.8247214537796
FDG46,OUT017,1998.6998318469668
NCF07,OUT045,1550.940604398888
FDY44,OUT035,3239.3635261063373
FDB21,OUT013,3763.4029873996224
FDS20,OUT035,3008.054591040577
FDS49,OUT049,1436.4236984286863
FDX55,OUT027,4837.789524999936
NCQ02,OUT018,2644.9924893009556
FDR25,OUT013,4139.116185488885
DRG39,OUT045,881.5876263657751
FDB46,OUT046,3348.249256186205
NCC30,OUT018,2537.8690816657268
FDE58,OUT035,2052.8867561780526
FDC05,OUT019,1262.9598010265127
FDY15,OUT046,2503.322528022493
FDG14,OUT046,2419.0927970364064
FDL08,OUT049,3874.0086757186255
FDQ47,OUT013,722.359469144612
FDN12,OUT035,1926.6354755571845
FDW10,OUT013,2832.5271868231766
FDD02,OUT035,2035.8482189038875
FDX35,OUT010,1709.8904729822107
FDT35,OUT046,2693.0683773969376
DRN47,OUT019,972.344911658717
FDB11,OUT010,1629.6754299713675
FDN20,OUT045,2602.727676425348
FDB59,OUT035,3268.315016484194
FDJ58,OUT045,2700.5131127120526
FDU60,OUT046,2696.5467342886386
